image,label
E:\learn\data\LaneSeg\Image_Data/Road04\Record001\Camera 5\171206_054047974_Camera_5.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road04\Label\Record001\Camera 5\171206_054047974_Camera_5_bin.png
E:\learn\data\LaneSeg\Image_Data/Road03\Record002\Camera 5\171206_025938408_Camera_5.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road03\Label\Record002\Camera 5\171206_025938408_Camera_5_bin.png
E:\learn\data\LaneSeg\Image_Data/Road04\Record001\Camera 6\171206_054116090_Camera_6.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road04\Label\Record001\Camera 6\171206_054116090_Camera_6_bin.png
E:\learn\data\LaneSeg\Image_Data/Road04\Record001\Camera 6\171206_054150708_Camera_6.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road04\Label\Record001\Camera 6\171206_054150708_Camera_6_bin.png
E:\learn\data\LaneSeg\Image_Data/Road04\Record007\Camera 5\171206_055117510_Camera_5.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road04\Label\Record007\Camera 5\171206_055117510_Camera_5_bin.png
E:\learn\data\LaneSeg\Image_Data/Road04\Record006\Camera 5\171206_054823844_Camera_5.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road04\Label\Record006\Camera 5\171206_054823844_Camera_5_bin.png
E:\learn\data\LaneSeg\Image_Data/Road04\Record004\Camera 5\171206_054607296_Camera_5.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road04\Label\Record004\Camera 5\171206_054607296_Camera_5_bin.png
E:\learn\data\LaneSeg\Image_Data/Road03\Record006\Camera 6\171206_030441529_Camera_6.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road03\Label\Record006\Camera 6\171206_030441529_Camera_6_bin.png
E:\learn\data\LaneSeg\Image_Data/Road03\Record008\Camera 6\171206_030626699_Camera_6.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road03\Label\Record008\Camera 6\171206_030626699_Camera_6_bin.png
E:\learn\data\LaneSeg\Image_Data/Road03\Record002\Camera 5\171206_025927024_Camera_5.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road03\Label\Record002\Camera 5\171206_025927024_Camera_5_bin.png
E:\learn\data\LaneSeg\Image_Data/Road04\Record002\Camera 6\171206_054237778_Camera_6.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road04\Label\Record002\Camera 6\171206_054237778_Camera_6_bin.png
E:\learn\data\LaneSeg\Image_Data/Road02\Record004\Camera 6\170927_064252473_Camera_6.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road02\Label\Record004\Camera 6\170927_064252473_Camera_6_bin.png
E:\learn\data\LaneSeg\Image_Data/Road02\Record007\Camera 6\170927_064610055_Camera_6.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road02\Label\Record007\Camera 6\170927_064610055_Camera_6_bin.png
E:\learn\data\LaneSeg\Image_Data/Road03\Record002\Camera 6\171206_025924379_Camera_6.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road03\Label\Record002\Camera 6\171206_025924379_Camera_6_bin.png
E:\learn\data\LaneSeg\Image_Data/Road04\Record002\Camera 5\171206_054245420_Camera_5.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road04\Label\Record002\Camera 5\171206_054245420_Camera_5_bin.png
E:\learn\data\LaneSeg\Image_Data/Road04\Record006\Camera 5\171206_055032383_Camera_5.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road04\Label\Record006\Camera 5\171206_055032383_Camera_5_bin.png
E:\learn\data\LaneSeg\Image_Data/Road04\Record006\Camera 5\171206_055004203_Camera_5.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road04\Label\Record006\Camera 5\171206_055004203_Camera_5_bin.png
E:\learn\data\LaneSeg\Image_Data/Road02\Record007\Camera 6\170927_064706899_Camera_6.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road02\Label\Record007\Camera 6\170927_064706899_Camera_6_bin.png
E:\learn\data\LaneSeg\Image_Data/Road04\Record006\Camera 6\171206_054840487_Camera_6.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road04\Label\Record006\Camera 6\171206_054840487_Camera_6_bin.png
E:\learn\data\LaneSeg\Image_Data/Road03\Record003\Camera 5\171206_030131313_Camera_5.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road03\Label\Record003\Camera 5\171206_030131313_Camera_5_bin.png
E:\learn\data\LaneSeg\Image_Data/Road03\Record001\Camera 6\171206_025808118_Camera_6.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road03\Label\Record001\Camera 6\171206_025808118_Camera_6_bin.png
E:\learn\data\LaneSeg\Image_Data/Road03\Record008\Camera 5\171206_030815558_Camera_5.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road03\Label\Record008\Camera 5\171206_030815558_Camera_5_bin.png
E:\learn\data\LaneSeg\Image_Data/Road04\Record001\Camera 5\171206_054043631_Camera_5.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road04\Label\Record001\Camera 5\171206_054043631_Camera_5_bin.png
E:\learn\data\LaneSeg\Image_Data/Road04\Record007\Camera 6\171206_055152338_Camera_6.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road04\Label\Record007\Camera 6\171206_055152338_Camera_6_bin.png
E:\learn\data\LaneSeg\Image_Data/Road03\Record003\Camera 6\171206_030023533_Camera_6.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road03\Label\Record003\Camera 6\171206_030023533_Camera_6_bin.png
E:\learn\data\LaneSeg\Image_Data/Road03\Record008\Camera 6\171206_030736879_Camera_6.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road03\Label\Record008\Camera 6\171206_030736879_Camera_6_bin.png
E:\learn\data\LaneSeg\Image_Data/Road04\Record007\Camera 6\171206_055125542_Camera_6.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road04\Label\Record007\Camera 6\171206_055125542_Camera_6_bin.png
E:\learn\data\LaneSeg\Image_Data/Road02\Record007\Camera 5\170927_064606789_Camera_5.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road02\Label\Record007\Camera 5\170927_064606789_Camera_5_bin.png
E:\learn\data\LaneSeg\Image_Data/Road04\Record003\Camera 6\171206_054511124_Camera_6.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road04\Label\Record003\Camera 6\171206_054511124_Camera_6_bin.png
E:\learn\data\LaneSeg\Image_Data/Road02\Record007\Camera 5\170927_064655576_Camera_5.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road02\Label\Record007\Camera 5\170927_064655576_Camera_5_bin.png
E:\learn\data\LaneSeg\Image_Data/Road02\Record007\Camera 5\170927_064551311_Camera_5.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road02\Label\Record007\Camera 5\170927_064551311_Camera_5_bin.png
E:\learn\data\LaneSeg\Image_Data/Road03\Record008\Camera 5\171206_030810087_Camera_5.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road03\Label\Record008\Camera 5\171206_030810087_Camera_5_bin.png
E:\learn\data\LaneSeg\Image_Data/Road04\Record006\Camera 5\171206_055007468_Camera_5.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road04\Label\Record006\Camera 5\171206_055007468_Camera_5_bin.png
E:\learn\data\LaneSeg\Image_Data/Road04\Record001\Camera 6\171206_054002276_Camera_6.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road04\Label\Record001\Camera 6\171206_054002276_Camera_6_bin.png
E:\learn\data\LaneSeg\Image_Data/Road04\Record002\Camera 5\171206_054241548_Camera_5.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road04\Label\Record002\Camera 5\171206_054241548_Camera_5_bin.png
E:\learn\data\LaneSeg\Image_Data/Road03\Record004\Camera 5\171206_030212446_Camera_5.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road03\Label\Record004\Camera 5\171206_030212446_Camera_5_bin.png
E:\learn\data\LaneSeg\Image_Data/Road03\Record008\Camera 6\171206_030710976_Camera_6.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road03\Label\Record008\Camera 6\171206_030710976_Camera_6_bin.png
E:\learn\data\LaneSeg\Image_Data/Road04\Record003\Camera 5\171206_054424147_Camera_5.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road04\Label\Record003\Camera 5\171206_054424147_Camera_5_bin.png
E:\learn\data\LaneSeg\Image_Data/Road04\Record007\Camera 6\171206_055154303_Camera_6.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road04\Label\Record007\Camera 6\171206_055154303_Camera_6_bin.png
E:\learn\data\LaneSeg\Image_Data/Road02\Record004\Camera 5\170927_064211803_Camera_5.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road02\Label\Record004\Camera 5\170927_064211803_Camera_5_bin.png
E:\learn\data\LaneSeg\Image_Data/Road04\Record006\Camera 6\171206_054850285_Camera_6.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road04\Label\Record006\Camera 6\171206_054850285_Camera_6_bin.png
E:\learn\data\LaneSeg\Image_Data/Road04\Record004\Camera 5\171206_054628763_Camera_5.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road04\Label\Record004\Camera 5\171206_054628763_Camera_5_bin.png
E:\learn\data\LaneSeg\Image_Data/Road02\Record001\Camera 5\170927_063837818_Camera_5.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road02\Label\Record001\Camera 5\170927_063837818_Camera_5_bin.png
E:\learn\data\LaneSeg\Image_Data/Road04\Record007\Camera 5\171206_055157447_Camera_5.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road04\Label\Record007\Camera 5\171206_055157447_Camera_5_bin.png
E:\learn\data\LaneSeg\Image_Data/Road04\Record003\Camera 5\171206_054426520_Camera_5.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road04\Label\Record003\Camera 5\171206_054426520_Camera_5_bin.png
E:\learn\data\LaneSeg\Image_Data/Road02\Record006\Camera 5\170927_064458684_Camera_5.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road02\Label\Record006\Camera 5\170927_064458684_Camera_5_bin.png
E:\learn\data\LaneSeg\Image_Data/Road04\Record003\Camera 6\171206_054452228_Camera_6.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road04\Label\Record003\Camera 6\171206_054452228_Camera_6_bin.png
E:\learn\data\LaneSeg\Image_Data/Road03\Record001\Camera 5\171206_025802619_Camera_5.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road03\Label\Record001\Camera 5\171206_025802619_Camera_5_bin.png
E:\learn\data\LaneSeg\Image_Data/Road04\Record001\Camera 5\171206_054159210_Camera_5.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road04\Label\Record001\Camera 5\171206_054159210_Camera_5_bin.png
E:\learn\data\LaneSeg\Image_Data/Road04\Record007\Camera 5\171206_055112805_Camera_5.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road04\Label\Record007\Camera 5\171206_055112805_Camera_5_bin.png
E:\learn\data\LaneSeg\Image_Data/Road02\Record002\Camera 6\170927_064001491_Camera_6.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road02\Label\Record002\Camera 6\170927_064001491_Camera_6_bin.png
E:\learn\data\LaneSeg\Image_Data/Road02\Record004\Camera 5\170927_064152351_Camera_5.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road02\Label\Record004\Camera 5\170927_064152351_Camera_5_bin.png
E:\learn\data\LaneSeg\Image_Data/Road04\Record001\Camera 6\171206_054115604_Camera_6.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road04\Label\Record001\Camera 6\171206_054115604_Camera_6_bin.png
E:\learn\data\LaneSeg\Image_Data/Road04\Record001\Camera 6\171206_054041510_Camera_6.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road04\Label\Record001\Camera 6\171206_054041510_Camera_6_bin.png
E:\learn\data\LaneSeg\Image_Data/Road04\Record001\Camera 5\171206_054000099_Camera_5.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road04\Label\Record001\Camera 5\171206_054000099_Camera_5_bin.png
E:\learn\data\LaneSeg\Image_Data/Road04\Record006\Camera 6\171206_054858660_Camera_6.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road04\Label\Record006\Camera 6\171206_054858660_Camera_6_bin.png
E:\learn\data\LaneSeg\Image_Data/Road02\Record007\Camera 6\170927_064622650_Camera_6.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road02\Label\Record007\Camera 6\170927_064622650_Camera_6_bin.png
E:\learn\data\LaneSeg\Image_Data/Road04\Record003\Camera 6\171206_054521048_Camera_6.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road04\Label\Record003\Camera 6\171206_054521048_Camera_6_bin.png
E:\learn\data\LaneSeg\Image_Data/Road02\Record007\Camera 6\170927_064653937_Camera_6.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road02\Label\Record007\Camera 6\170927_064653937_Camera_6_bin.png
E:\learn\data\LaneSeg\Image_Data/Road04\Record006\Camera 5\171206_054913882_Camera_5.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road04\Label\Record006\Camera 5\171206_054913882_Camera_5_bin.png
E:\learn\data\LaneSeg\Image_Data/Road04\Record002\Camera 5\171206_054251107_Camera_5.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road04\Label\Record002\Camera 5\171206_054251107_Camera_5_bin.png
E:\learn\data\LaneSeg\Image_Data/Road02\Record007\Camera 5\170927_064639931_Camera_5.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road02\Label\Record007\Camera 5\170927_064639931_Camera_5_bin.png
E:\learn\data\LaneSeg\Image_Data/Road04\Record006\Camera 5\171206_054921689_Camera_5.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road04\Label\Record006\Camera 5\171206_054921689_Camera_5_bin.png
E:\learn\data\LaneSeg\Image_Data/Road04\Record001\Camera 6\171206_054111230_Camera_6.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road04\Label\Record001\Camera 6\171206_054111230_Camera_6_bin.png
E:\learn\data\LaneSeg\Image_Data/Road03\Record002\Camera 5\171206_025903110_Camera_5.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road03\Label\Record002\Camera 5\171206_025903110_Camera_5_bin.png
E:\learn\data\LaneSeg\Image_Data/Road04\Record006\Camera 6\171206_054927667_Camera_6.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road04\Label\Record006\Camera 6\171206_054927667_Camera_6_bin.png
E:\learn\data\LaneSeg\Image_Data/Road02\Record007\Camera 6\170927_064720905_Camera_6.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road02\Label\Record007\Camera 6\170927_064720905_Camera_6_bin.png
E:\learn\data\LaneSeg\Image_Data/Road02\Record005\Camera 5\170927_064336126_Camera_5.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road02\Label\Record005\Camera 5\170927_064336126_Camera_5_bin.png
E:\learn\data\LaneSeg\Image_Data/Road04\Record001\Camera 5\171206_054052215_Camera_5.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road04\Label\Record001\Camera 5\171206_054052215_Camera_5_bin.png
E:\learn\data\LaneSeg\Image_Data/Road04\Record003\Camera 6\171206_054430701_Camera_6.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road04\Label\Record003\Camera 6\171206_054430701_Camera_6_bin.png
E:\learn\data\LaneSeg\Image_Data/Road02\Record002\Camera 6\170927_063933671_Camera_6.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road02\Label\Record002\Camera 6\170927_063933671_Camera_6_bin.png
E:\learn\data\LaneSeg\Image_Data/Road03\Record008\Camera 5\171206_030717474_Camera_5.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road03\Label\Record008\Camera 5\171206_030717474_Camera_5_bin.png
E:\learn\data\LaneSeg\Image_Data/Road04\Record005\Camera 6\171206_054728550_Camera_6.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road04\Label\Record005\Camera 6\171206_054728550_Camera_6_bin.png
E:\learn\data\LaneSeg\Image_Data/Road03\Record008\Camera 5\171206_030754697_Camera_5.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road03\Label\Record008\Camera 5\171206_030754697_Camera_5_bin.png
E:\learn\data\LaneSeg\Image_Data/Road04\Record003\Camera 5\171206_054359400_Camera_5.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road04\Label\Record003\Camera 5\171206_054359400_Camera_5_bin.png
E:\learn\data\LaneSeg\Image_Data/Road04\Record003\Camera 6\171206_054418385_Camera_6.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road04\Label\Record003\Camera 6\171206_054418385_Camera_6_bin.png
E:\learn\data\LaneSeg\Image_Data/Road02\Record007\Camera 6\170927_064608493_Camera_6.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road02\Label\Record007\Camera 6\170927_064608493_Camera_6_bin.png
E:\learn\data\LaneSeg\Image_Data/Road02\Record007\Camera 6\170927_064610765_Camera_6.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road02\Label\Record007\Camera 6\170927_064610765_Camera_6_bin.png
E:\learn\data\LaneSeg\Image_Data/Road04\Record006\Camera 6\171206_054831566_Camera_6.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road04\Label\Record006\Camera 6\171206_054831566_Camera_6_bin.png
E:\learn\data\LaneSeg\Image_Data/Road03\Record008\Camera 6\171206_030751049_Camera_6.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road03\Label\Record008\Camera 6\171206_030751049_Camera_6_bin.png
E:\learn\data\LaneSeg\Image_Data/Road04\Record001\Camera 5\171206_054037066_Camera_5.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road04\Label\Record001\Camera 5\171206_054037066_Camera_5_bin.png
E:\learn\data\LaneSeg\Image_Data/Road02\Record003\Camera 5\170927_064044124_Camera_5.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road02\Label\Record003\Camera 5\170927_064044124_Camera_5_bin.png
E:\learn\data\LaneSeg\Image_Data/Road02\Record006\Camera 6\170927_064501758_Camera_6.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road02\Label\Record006\Camera 6\170927_064501758_Camera_6_bin.png
E:\learn\data\LaneSeg\Image_Data/Road04\Record002\Camera 6\171206_054315181_Camera_6.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road04\Label\Record002\Camera 6\171206_054315181_Camera_6_bin.png
E:\learn\data\LaneSeg\Image_Data/Road02\Record007\Camera 6\170927_064635909_Camera_6.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road02\Label\Record007\Camera 6\170927_064635909_Camera_6_bin.png
E:\learn\data\LaneSeg\Image_Data/Road02\Record002\Camera 6\170927_063943948_Camera_6.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road02\Label\Record002\Camera 6\170927_063943948_Camera_6_bin.png
E:\learn\data\LaneSeg\Image_Data/Road04\Record003\Camera 5\171206_054529170_Camera_5.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road04\Label\Record003\Camera 5\171206_054529170_Camera_5_bin.png
E:\learn\data\LaneSeg\Image_Data/Road03\Record008\Camera 5\171206_030616744_Camera_5.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road03\Label\Record008\Camera 5\171206_030616744_Camera_5_bin.png
E:\learn\data\LaneSeg\Image_Data/Road02\Record003\Camera 6\170927_064107179_Camera_6.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road02\Label\Record003\Camera 6\170927_064107179_Camera_6_bin.png
E:\learn\data\LaneSeg\Image_Data/Road03\Record008\Camera 6\171206_030735129_Camera_6.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road03\Label\Record008\Camera 6\171206_030735129_Camera_6_bin.png
E:\learn\data\LaneSeg\Image_Data/Road03\Record006\Camera 5\171206_030409980_Camera_5.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road03\Label\Record006\Camera 5\171206_030409980_Camera_5_bin.png
E:\learn\data\LaneSeg\Image_Data/Road03\Record003\Camera 5\171206_030106715_Camera_5.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road03\Label\Record003\Camera 5\171206_030106715_Camera_5_bin.png
E:\learn\data\LaneSeg\Image_Data/Road03\Record004\Camera 6\171206_030219514_Camera_6.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road03\Label\Record004\Camera 6\171206_030219514_Camera_6_bin.png
E:\learn\data\LaneSeg\Image_Data/Road03\Record008\Camera 6\171206_030623686_Camera_6.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road03\Label\Record008\Camera 6\171206_030623686_Camera_6_bin.png
E:\learn\data\LaneSeg\Image_Data/Road02\Record003\Camera 6\170927_064048840_Camera_6.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road02\Label\Record003\Camera 6\170927_064048840_Camera_6_bin.png
E:\learn\data\LaneSeg\Image_Data/Road04\Record004\Camera 6\171206_054621173_Camera_6.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road04\Label\Record004\Camera 6\171206_054621173_Camera_6_bin.png
E:\learn\data\LaneSeg\Image_Data/Road03\Record008\Camera 5\171206_030726024_Camera_5.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road03\Label\Record008\Camera 5\171206_030726024_Camera_5_bin.png
E:\learn\data\LaneSeg\Image_Data/Road02\Record007\Camera 6\170927_064608919_Camera_6.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road02\Label\Record007\Camera 6\170927_064608919_Camera_6_bin.png
E:\learn\data\LaneSeg\Image_Data/Road03\Record006\Camera 6\171206_030515820_Camera_6.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road03\Label\Record006\Camera 6\171206_030515820_Camera_6_bin.png
E:\learn\data\LaneSeg\Image_Data/Road04\Record001\Camera 5\171206_054106289_Camera_5.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road04\Label\Record001\Camera 5\171206_054106289_Camera_5_bin.png
E:\learn\data\LaneSeg\Image_Data/Road02\Record006\Camera 6\170927_064456962_Camera_6.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road02\Label\Record006\Camera 6\170927_064456962_Camera_6_bin.png
E:\learn\data\LaneSeg\Image_Data/Road03\Record006\Camera 6\171206_030437116_Camera_6.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road03\Label\Record006\Camera 6\171206_030437116_Camera_6_bin.png
E:\learn\data\LaneSeg\Image_Data/Road03\Record008\Camera 6\171206_030854330_Camera_6.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road03\Label\Record008\Camera 6\171206_030854330_Camera_6_bin.png
E:\learn\data\LaneSeg\Image_Data/Road04\Record003\Camera 5\171206_054451928_Camera_5.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road04\Label\Record003\Camera 5\171206_054451928_Camera_5_bin.png
E:\learn\data\LaneSeg\Image_Data/Road03\Record008\Camera 6\171206_030848494_Camera_6.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road03\Label\Record008\Camera 6\171206_030848494_Camera_6_bin.png
E:\learn\data\LaneSeg\Image_Data/Road03\Record006\Camera 5\171206_030357587_Camera_5.jpg,E:\learn\data\LaneSeg\Gray_Label/Label_road03\Label\Record006\Camera 5\171206_030357587_Camera_5_bin.png
